title,price,desc,images
Designer tommy bahama swaying palms pink green outdoor indoor lanai toss pillow cover decorative throw boho tribal ethnic modern,34.13,"Indoor/outdoor beachy palm designFabric on both sides with a zipper closure.Covers are made about 1"" smaller than the insert.Edges are finished to prevent fraying.**Covers may be shipped sooner than the listing states.  It depends on what fabric I have on hand.Please select your size.  If you would like a different size than what is offered please message me for a custom order. The other covers featured in this listing are complimentary covers I have listed in separate listings.  They are not included in this listing, nor are the inserts.Hand wash cold is recommended, dry flat, iron as needed.","['https://i.etsystatic.com/6035838/r/il/845416/1497681514/il_794xN.1497681514_32lj.jpg', 'https://i.etsystatic.com/6035838/r/il/9d7eff/1497680996/il_794xN.1497680996_2n5h.jpg', 'https://i.etsystatic.com/6035838/r/il/852180/1462140634/il_794xN.1462140634_b2al.jpg', 'https://i.etsystatic.com/6035838/r/il/04c8e4/1545155355/il_794xN.1545155355_m8g9.jpg', 'https://i.etsystatic.com/6035838/r/il/b6250e/1497681770/il_794xN.1497681770_rxco.jpg', 'https://i.etsystatic.com/6035838/r/il/a4f518/778973095/il_794xN.778973095_l30r.jpg', 'https://i.etsystatic.com/6035838/r/il/39cbe0/778973089/il_794xN.778973089_4nbi.jpg', 'https://i.etsystatic.com/6035838/r/il/4b634f/1545156087/il_794xN.1545156087_3buk.jpg', 'https://i.etsystatic.com/6035838/r/il/0665f1/1497682344/il_794xN.1497682344_6gyp.jpg']"
Designer greige grey beige cream striped pillow cover woven texural neutral modern farmhouse multiple sizes lumbar euro sham,5.14,"Designer pillow cover available in multiple sizesChoose front only stripe with a natural reverse fabric or same fabric front and back in the drop down menu. Zipper closureCovers are designed by insert size. Order for the size insert you want to cover. Covers are made about 2” smaller than the insert size. Made of one hundred percent cotton, woven medium weight fabric The listing is for the cover only, insert not included. The other covers featured in the listing are available in separate listings. Samples available for 1.00. Custom requests welcomed!","['https://i.etsystatic.com/6035838/r/il/a4036a/1567160978/il_794xN.1567160978_jte8.jpg', 'https://i.etsystatic.com/6035838/r/il/bf563d/1562732894/il_794xN.1562732894_4q27.jpg', 'https://i.etsystatic.com/6035838/r/il/edcd37/1610187945/il_794xN.1610187945_9sml.jpg', 'https://i.etsystatic.com/6035838/r/il/2097ab/1562733156/il_794xN.1562733156_smuf.jpg', 'https://i.etsystatic.com/6035838/r/il/d100d4/1610188481/il_794xN.1610188481_k1wb.jpg', 'https://i.etsystatic.com/6035838/r/il/b5c309/1610188251/il_794xN.1610188251_690e.jpg', 'https://i.etsystatic.com/6035838/r/il/0fc0cf/1562733398/il_794xN.1562733398_4h5d.jpg', 'https://i.etsystatic.com/6035838/r/il/cbbb56/1562733612/il_794xN.1562733612_rafm.jpg', 'https://i.etsystatic.com/6035838/r/il/28028d/1610188737/il_794xN.1610188737_tg50.jpg', 'https://i.etsystatic.com/6035838/r/il/896fc8/1610188831/il_794xN.1610188831_ph8e.jpg']"
Designer fabric deep forest green velvet pillow cover euro sham 16 18 20 22 24 26 cushion nursery extra long lumbar,39.99,"deep green velvet pillow coverfabric both sidesZipper closuremade about 1"" smaller than the insert for a nice snug fitIf you would like a different size than what's listed please message me a request!  Also, I send free swatches if you need.Covers featured in pictures 2-5 are only complimentary covers available through my shop in separate listings.  This fabric would also look great with a large navy check or a gold geometric!  See below...Cover only, insert not included  Spot clean or Hand wash cold is recommended, dry flat, iron as needed.","['https://i.etsystatic.com/6035838/r/il/3a5615/1393228990/il_794xN.1393228990_dr1m.jpg', 'https://i.etsystatic.com/6035838/r/il/2370e5/1393229012/il_794xN.1393229012_6131.jpg', 'https://i.etsystatic.com/6035838/r/il/21ca7a/1391520426/il_794xN.1391520426_i9q4.jpg', 'https://i.etsystatic.com/6035838/r/il/e79065/1391520328/il_794xN.1391520328_ndk1.jpg', 'https://i.etsystatic.com/6035838/r/il/744389/1104144851/il_794xN.1104144851_jmbd.jpg', 'https://i.etsystatic.com/6035838/r/il/4e8a48/1393229016/il_794xN.1393229016_nge9.jpg', 'https://i.etsystatic.com/6035838/r/il/b23364/1005806330/il_794xN.1005806330_a9l0.jpg', 'https://i.etsystatic.com/6035838/r/il/bc8b3a/1057572638/il_794xN.1057572638_sy6h.jpg']"
Designer fabric moss green velvet pillow cover euro sham 16 18 20 22 24 26 cushion nursery extra long lumbar,39.99,"deep green velvet pillow coverfabric both sidesZipper closuremade about 1"" smaller than the insert for a nice snug fitIf you would like a different size than what's listed please message me a request!  Also, I send free swatches if you need.Covers featured in pictures 2-5 are only complimentary covers available through my shop in separate listings.  This fabric would also look great with a large navy check or a gold geometric!  See below...Cover only, insert not included  Spot clean or Hand wash cold is recommended, dry flat, iron as needed.","['https://i.etsystatic.com/6035838/r/il/2dd27b/1438791675/il_794xN.1438791675_swb0.jpg', 'https://i.etsystatic.com/6035838/r/il/d9e208/1438791571/il_794xN.1438791571_tvch.jpg', 'https://i.etsystatic.com/6035838/r/il/4f8f16/1391520240/il_794xN.1391520240_slla.jpg', 'https://i.etsystatic.com/6035838/r/il/e79065/1391520328/il_794xN.1391520328_ndk1.jpg', 'https://i.etsystatic.com/6035838/r/il/21ca7a/1391520426/il_794xN.1391520426_i9q4.jpg', 'https://i.etsystatic.com/6035838/r/il/744389/1104144851/il_794xN.1104144851_jmbd.jpg', 'https://i.etsystatic.com/6035838/r/il/b23364/1005806330/il_794xN.1005806330_a9l0.jpg', 'https://i.etsystatic.com/6035838/r/il/bc8b3a/1057572638/il_794xN.1057572638_sy6h.jpg']"
Gray grey smoke cotton velvet pillow cover euro sham 16 18 20 22 24 26 cushion nursery lumbar rustic luxe lux,21.14,"Cotton/velvet pillow covermedium/dark gray colorZipper closureMade about an 1"" smaller than the insert size (order for the size insert you want to cover)If you would like a different size than what's listed please message me a request!The other covers featured in this listing are complimentary covers I have listed in separate listings.  They are not included in this listing, nor are the inserts.  There are many other covers that go with this one, but not enough space to show!  Please look around for matching covers or message me for suggestions.If you'd like a free swatch, please message me with your address and I will send one.Hand wash cold is recommended, dry flat, iron as needed.","['https://i.etsystatic.com/6035838/r/il/56c021/815827356/il_794xN.815827356_ad8g.jpg', 'https://i.etsystatic.com/6035838/r/il/f01648/815607379/il_794xN.815607379_cdg2.jpg', 'https://i.etsystatic.com/6035838/r/il/c5f27e/815607993/il_794xN.815607993_ogk8.jpg', 'https://i.etsystatic.com/6035838/r/il/af76b3/815607997/il_794xN.815607997_sfvg.jpg', 'https://i.etsystatic.com/6035838/r/il/db1884/815828038/il_794xN.815828038_c6m4.jpg']"
Designer Fabric agate marbleized marble print graphic throw toss pillow cover gray black gold white organic nature graphite,49.99,"Bring life to an old pillow with this designer fabric pillow cover!     The agate graphite fabric is on both sides with a zipper closure.  Here's the perfect description of the fabric from tonicliving.com:A stunning Agate stone slab fabric in warm honey, caramel and gold tones mixed with graphite and paler shades of grey and sand. Pattern repeat is 35"" vertical by 28"" horizontal. This marble fabric is made of 100% cotton with a smooth finish which is perfect for drapery, curtains, roman blinds, pillows, bedding accessories and many other home decor projects. Manufacturer recommends dry cleaning. Printed in the USA  This high end fabric will look great with most décor styles.  The cover in the photo is made to fit a 18"" pillow form.  I make my covers a little smaller than the form for a more plump, full look.Velvet cover available herehttps://www.etsy.com/listing/548120240/designer-fabric-velvet-cement-grayIf you like the fabric, but need a different size please convo me and I can make a custom listing for you!       The form is not included in the listing, only the cover                                                                                                                                                   Manufacturers laundering recommendations are dry clean only or hand wash, dry flat.Feel free to ask any questions.  I am more than happy to do custom listings if able.","['https://i.etsystatic.com/6035838/r/il/d2db98/658527908/il_794xN.658527908_3o9p.jpg', 'https://i.etsystatic.com/6035838/r/il/000059/1319507810/il_794xN.1319507810_3ohg.jpg']"
Designer fabric striped modern indigo blue beige pillow cover throw euro sham long lumbar country rustic lux woven fixer upper style,19.99,"Bring life to an old pillow with this classic, yet trendy striped designer fabric pillow cover!    This cover will look great in your home along side many other pillow options.Listings are designed to fit that size insert. You are ordering for the insert size, not actual cover size. * Fabric both sides or front only (beige back), choose in the drop down menu. * zipper closure*insert not included*Covers are made about 1"" smaller for a nice snug fit* other covers shown with this listing are available in separate listings and are not included in this one.*hand wash cold, dry flat and iron as needed on cotton setting.If you would like another size not listed, please message me with a request.  Also, If you're not sure of the colors I will send a free swatch per request.","['https://i.etsystatic.com/6035838/r/il/0c1f52/1123986862/il_794xN.1123986862_t0mx.jpg', 'https://i.etsystatic.com/6035838/r/il/076342/1123991548/il_794xN.1123991548_7okn.jpg', 'https://i.etsystatic.com/6035838/r/il/2b40a4/1127602885/il_794xN.1127602885_o2uo.jpg', 'https://i.etsystatic.com/6035838/r/il/b26c9d/1123986802/il_794xN.1123986802_4wwl.jpg', 'https://i.etsystatic.com/6035838/r/il/a4a2f5/1081010834/il_794xN.1081010834_o86c.jpg']"
Designer F Schumacher wool cotton check red off white neutral geometric plaid lumbar euro pillow cover toss modern luxe boho chic,39.00,"This stunning high end designer fabric throw pillow cover will add style and beauty to any bedroom, living room or living space.  Reverse fabric is solid off white or same fabric, make your choice in the drop down menumade about 1"" smaller than the insert size (order for the size insert you want to cover).zipper closureHand wash or gentle cycle cold, dry flat and iron as needed  Please check out my other shop listings for complimentary covers, as well!If this is not the right size for you convo me and I'll custom make your covers.  This listing is for the covers only, inserts not included.  Photos (2-5) were added to show complimentary covers I have for sale in my shop.  They are not included in this listing.","['https://i.etsystatic.com/6035838/r/il/f02d18/2092474605/il_794xN.2092474605_pjyw.jpg', 'https://i.etsystatic.com/6035838/r/il/131789/2044872800/il_794xN.2044872800_tdev.jpg', 'https://i.etsystatic.com/6035838/r/il/64e109/2092474599/il_794xN.2092474599_34ti.jpg', 'https://i.etsystatic.com/6035838/r/il/0d08dc/2044874064/il_794xN.2044874064_5t1v.jpg', 'https://i.etsystatic.com/6035838/r/il/ff6543/1126209295/il_794xN.1126209295_qevo.jpg']"
Designer flock sand beige white pillow cover modern boho chic Euro sham extra long lumbar  rustic lux bird geometric neutral,24.13,"A neutral bird on white designer fabric, linen/rayon blend.Fabric both sidesOr, reverse fabric complimentary white. please choose in the drop down menu for fabric both sides or front onlyzipper closureListings are designed so that you are ordering a cover to fit the insert size.  I do make the covers about 1"" smaller than the insert size..Design placement will vary from cover to cover.Hand wash or gentle cycle cold, dry flat and iron as neededComplimentary covers:  Please check out my other shop listings for complimentary covers, as well!If this is not the right size for you convo me and I'll custom make your covers.  This listing is for the covers only, inserts not included.  Photos (2-5) were added to show complimentary covers I have for sale in my shop.  They are not included in this listing.","['https://i.etsystatic.com/6035838/r/il/cb93a9/1170577213/il_794xN.1170577213_gi40.jpg', 'https://i.etsystatic.com/6035838/r/il/bfe363/1123975632/il_794xN.1123975632_ffr0.jpg', 'https://i.etsystatic.com/6035838/r/il/387009/1102730285/il_794xN.1102730285_q0vf.jpg', 'https://i.etsystatic.com/6035838/r/il/b8fbce/1123979382/il_794xN.1123979382_i2ql.jpg', 'https://i.etsystatic.com/6035838/r/il/5fdc7f/1123979460/il_794xN.1123979460_t3nr.jpg']"
Designer fabric moss green velvet pillow cover euro sham 16 18 20 22 24 26 cushion nursery extra long lumbar,40.99,"deep green velvet pillow coverfabric both sidesZipper closuremade about 1"" smaller than the insert for a nice snug fitIf you would like a different size than what's listed please message me a request!  Also, I send free swatches if you need.Covers featured in pictures 2-5 are only complimentary covers available through my shop in separate listings.  This fabric would also look great with a large navy check or a gold geometric!  See below...Cover only, insert not included  Spot clean or Hand wash cold is recommended, dry flat, iron as needed.","['https://i.etsystatic.com/6035838/r/il/2dd27b/1438791675/il_794xN.1438791675_swb0.jpg', 'https://i.etsystatic.com/6035838/r/il/d9e208/1438791571/il_794xN.1438791571_tvch.jpg', 'https://i.etsystatic.com/6035838/r/il/4f8f16/1391520240/il_794xN.1391520240_slla.jpg', 'https://i.etsystatic.com/6035838/r/il/e79065/1391520328/il_794xN.1391520328_ndk1.jpg', 'https://i.etsystatic.com/6035838/r/il/21ca7a/1391520426/il_794xN.1391520426_i9q4.jpg', 'https://i.etsystatic.com/6035838/r/il/744389/1104144851/il_794xN.1104144851_jmbd.jpg', 'https://i.etsystatic.com/6035838/r/il/b23364/1005806330/il_794xN.1005806330_a9l0.jpg', 'https://i.etsystatic.com/6035838/r/il/bc8b3a/1057572638/il_794xN.1057572638_sy6h.jpg']"
